,age,RFM_Score ,cluster,age_cluster_label
854,42,0.9,0,Young Adults
855,42,0.3,0,Young Adults
856,43,0.5,0,Young Adults
857,44,0.5,0,Young Adults
858,64,0.9,2,Seniors
859,34,0.1,1,Middle-Aged
860,56,1.0,2,Seniors
861,23,0.4,1,Middle-Aged
862,45,0.9,0,Young Adults
863,64,0.2,2,Seniors
864,38,0.7,1,Middle-Aged
865,34,0.7,1,Middle-Aged
866,24,0.9,1,Middle-Aged
867,45,0.9,0,Young Adults
868,49,0.5,0,Young Adults
869,32,0.4,1,Middle-Aged
870,59,0.6,2,Seniors
871,59,0.7,2,Seniors
872,33,0.4,1,Middle-Aged
873,47,0.1,0,Young Adults
874,66,0.6,2,Seniors
875,48,0.3,0,Young Adults
876,47,1.0,0,Young Adults
877,64,0.1,2,Seniors
878,34,0.5,1,Middle-Aged
879,54,0.6,2,Seniors
880,44,0.5,0,Young Adults
881,68,0.3,2,Seniors
882,63,0.7,2,Seniors
883,27,0.7,1,Middle-Aged
884,33,0.3,1,Middle-Aged
885,65,0.2,2,Seniors
886,47,0.1,0,Young Adults
887,46,0.5,0,Young Adults
888,42,0.4,0,Young Adults
889,46,0.9,0,Young Adults
890,56,0.4,2,Seniors
891,38,0.4,1,Middle-Aged
892,61,0.6,2,Seniors
893,49,0.4,0,Young Adults
894,49,0.2,0,Young Adults
895,30,0.9,1,Middle-Aged
896,42,0.2,0,Young Adults
897,57,0.8,2,Seniors
898,25,0.6,1,Middle-Aged
899,30,0.7,1,Middle-Aged
900,48,0.9,0,Young Adults
901,36,0.6,1,Middle-Aged
902,59,0.5,2,Seniors
903,62,0.4,2,Seniors
904,64,0.4,2,Seniors
905,45,0.9,0,Young Adults
906,36,0.2,1,Middle-Aged
907,58,0.4,2,Seniors
908,37,0.6,1,Middle-Aged
909,47,0.4,0,Young Adults
910,36,0.7,1,Middle-Aged
911,46,0.7,0,Young Adults
912,30,0.3,1,Middle-Aged
913,67,0.6,2,Seniors
914,40,0.1,0,Young Adults
915,49,0.4,0,Young Adults
916,48,0.5,0,Young Adults
917,50,0.7,0,Young Adults
918,57,0.6,2,Seniors
919,42,0.3,0,Young Adults
920,60,0.5,2,Seniors
921,46,0.3,0,Young Adults
922,27,0.3,1,Middle-Aged
923,62,0.6,2,Seniors
924,64,0.4,2,Seniors
925,26,0.3,1,Middle-Aged
926,46,0.6,0,Young Adults
927,45,0.0,0,Young Adults
928,25,0.4,1,Middle-Aged
929,22,0.6,1,Middle-Aged
930,58,0.3,2,Seniors
931,32,0.5,1,Middle-Aged
932,48,0.5,0,Young Adults
933,36,0.3,1,Middle-Aged
934,42,0.6,0,Young Adults
935,25,0.6,1,Middle-Aged
936,37,0.7,1,Middle-Aged
937,50,0.3,0,Young Adults
938,47,1.0,0,Young Adults
939,41,0.7,0,Young Adults
940,45,0.5,0,Young Adults
941,33,0.7,1,Middle-Aged
942,48,0.6,0,Young Adults
943,34,0.6,1,Middle-Aged
944,42,0.0,0,Young Adults
945,59,0.4,2,Seniors
946,58,0.7,2,Seniors
947,28,0.5,1,Middle-Aged
948,44,0.2,0,Young Adults
949,35,0.5,1,Middle-Aged
950,50,0.3,0,Young Adults
951,35,0.4,1,Middle-Aged
952,58,0.3,2,Seniors
953,29,0.4,1,Middle-Aged
954,37,0.2,1,Middle-Aged
955,24,0.9,1,Middle-Aged
956,39,0.7,0,Young Adults
957,35,0.4,1,Middle-Aged
958,49,0.9,0,Young Adults
959,67,0.4,2,Seniors
960,43,0.3,0,Young Adults
961,64,0.7,2,Seniors
962,68,0.4,2,Seniors
963,26,0.7,1,Middle-Aged
964,44,0.7,0,Young Adults
965,61,0.8,2,Seniors
966,36,0.9,1,Middle-Aged
967,65,0.3,2,Seniors
968,64,0.3,2,Seniors
969,51,0.7,0,Young Adults
970,36,0.6,1,Middle-Aged
971,37,0.8,1,Middle-Aged
972,66,1.0,2,Seniors
973,44,0.6,0,Young Adults
974,46,0.9,0,Young Adults
975,53,0.8,0,Young Adults
976,38,0.3,1,Middle-Aged
977,24,0.6,1,Middle-Aged
978,42,0.0,0,Young Adults
979,44,0.9,0,Young Adults
980,41,0.6,0,Young Adults
981,39,0.6,0,Young Adults
982,22,0.6,1,Middle-Aged
983,58,0.8,2,Seniors
984,40,0.3,0,Young Adults
985,65,0.3,2,Seniors
986,21,0.7,1,Middle-Aged
987,42,0.5,0,Young Adults
988,28,0.8,1,Middle-Aged
989,44,0.6,0,Young Adults
990,23,0.4,1,Middle-Aged
991,27,0.7,1,Middle-Aged
992,36,0.3,1,Middle-Aged
993,45,0.7,0,Young Adults
994,30,0.6,1,Middle-Aged
995,26,0.9,1,Middle-Aged
996,32,0.7,1,Middle-Aged
997,31,0.6,1,Middle-Aged
998,36,0.2,1,Middle-Aged
999,47,0.6,0,Young Adults
1000,49,0.5,0,Young Adults
1001,45,0.9,0,Young Adults
1002,46,0.1,0,Young Adults
1003,36,0.2,1,Middle-Aged
1004,45,0.9,0,Young Adults
1005,33,0.6,1,Middle-Aged
1006,53,0.4,0,Young Adults
1007,47,0.3,0,Young Adults
1008,51,0.5,0,Young Adults
1009,63,0.7,2,Seniors
1010,60,0.4,2,Seniors
1011,64,0.4,2,Seniors
1012,47,0.6,0,Young Adults
1013,65,0.5,2,Seniors
1014,49,0.6,0,Young Adults
1015,29,0.8,1,Middle-Aged
1016,53,0.5,0,Young Adults
1017,46,0.9,0,Young Adults
1018,46,0.9,0,Young Adults
1019,25,0.6,1,Middle-Aged
1020,45,0.9,0,Young Adults
1021,30,0.4,1,Middle-Aged
1022,37,0.6,1,Middle-Aged
1023,25,0.8,1,Middle-Aged
1024,25,0.7,1,Middle-Aged
1025,24,0.9,1,Middle-Aged
1026,64,0.9,2,Seniors
1027,36,0.7,1,Middle-Aged
1028,45,0.7,0,Young Adults
1029,48,0.6,0,Young Adults
1030,36,0.5,1,Middle-Aged
1031,26,0.3,1,Middle-Aged
1032,52,0.4,0,Young Adults
1033,43,0.5,0,Young Adults
1034,27,0.3,1,Middle-Aged
1035,36,0.9,1,Middle-Aged
1036,45,0.1,0,Young Adults
1037,34,0.7,1,Middle-Aged
1038,45,0.8,0,Young Adults
1039,43,0.9,0,Young Adults
1040,57,0.7,2,Seniors
1041,59,0.7,2,Seniors
1042,43,0.4,0,Young Adults
1043,26,0.6,1,Middle-Aged
1044,68,0.7,2,Seniors
1045,37,0.3,1,Middle-Aged
1046,34,0.3,1,Middle-Aged
1047,35,0.4,1,Middle-Aged
1048,67,0.2,2,Seniors
1049,28,0.8,1,Middle-Aged
1050,68,0.3,2,Seniors
1051,66,0.1,2,Seniors
1052,56,0.8,2,Seniors
1053,36,0.4,1,Middle-Aged
1054,47,0.2,0,Young Adults
1055,30,0.7,1,Middle-Aged
1056,28,0.8,1,Middle-Aged
1057,36,0.7,1,Middle-Aged
1058,34,0.4,1,Middle-Aged
1059,39,0.4,0,Young Adults
1060,28,0.8,1,Middle-Aged
1061,41,0.9,0,Young Adults
1062,42,0.7,0,Young Adults
1063,30,0.8,1,Middle-Aged
1064,45,0.7,0,Young Adults
1065,45,0.5,0,Young Adults
1066,49,0.4,0,Young Adults
1067,31,0.3,1,Middle-Aged
1068,33,0.1,1,Middle-Aged
1069,44,0.7,0,Young Adults
1070,47,0.0,0,Young Adults
1071,43,0.4,0,Young Adults
1072,46,0.9,0,Young Adults
1073,45,0.5,0,Young Adults
1074,45,0.8,0,Young Adults
1075,44,0.9,0,Young Adults
1076,54,0.2,2,Seniors
1077,46,0.4,0,Young Adults
1078,33,0.5,1,Middle-Aged
1079,39,0.6,0,Young Adults
1080,66,0.4,2,Seniors
1081,48,0.4,0,Young Adults
1082,26,0.3,1,Middle-Aged
1083,59,0.7,2,Seniors
1084,53,0.8,0,Young Adults
1085,46,0.5,0,Young Adults
1086,26,0.7,1,Middle-Aged
1087,45,0.3,0,Young Adults
1088,42,0.2,0,Young Adults
1089,37,0.6,1,Middle-Aged
1090,56,0.7,2,Seniors
1091,25,1.0,1,Middle-Aged
1092,60,0.5,2,Seniors
1093,56,0.0,2,Seniors
1094,23,0.9,1,Middle-Aged
1095,45,0.6,0,Young Adults
1096,23,0.6,1,Middle-Aged
1097,40,0.3,0,Young Adults
1098,25,0.9,1,Middle-Aged
1099,35,0.2,1,Middle-Aged
1100,69,0.6,2,Seniors
1101,39,0.4,0,Young Adults
1102,52,0.6,0,Young Adults
1103,50,0.0,0,Young Adults
1104,59,0.8,2,Seniors
1105,59,0.8,2,Seniors
1106,45,0.9,0,Young Adults
1107,42,0.4,0,Young Adults
1108,44,0.3,0,Young Adults
1109,39,0.9,0,Young Adults
1110,67,0.2,2,Seniors
1111,60,0.9,2,Seniors
1112,59,0.9,2,Seniors
1113,48,0.3,0,Young Adults
1114,48,0.6,0,Young Adults
1115,68,0.7,2,Seniors
1116,30,0.8,1,Middle-Aged
1117,31,0.2,1,Middle-Aged
1118,40,0.6,0,Young Adults
1119,35,1.0,1,Middle-Aged
1120,69,0.9,2,Seniors
1121,56,0.8,2,Seniors
1122,24,1.0,1,Middle-Aged
1123,34,0.9,1,Middle-Aged
1124,35,1.0,1,Middle-Aged
1125,31,0.8,1,Middle-Aged
1126,67,0.5,2,Seniors
1127,31,0.8,1,Middle-Aged
1128,46,0.6,0,Young Adults
1129,59,0.6,2,Seniors
1130,27,0.7,1,Middle-Aged
1131,57,0.9,2,Seniors
1132,40,0.6,0,Young Adults
1133,44,0.6,0,Young Adults
1134,46,0.6,0,Young Adults
1135,49,0.6,0,Young Adults
1136,47,0.8,0,Young Adults
1137,43,0.7,0,Young Adults
1138,45,0.7,0,Young Adults
1139,27,0.9,1,Middle-Aged
1140,25,0.5,1,Middle-Aged
1141,54,0.1,2,Seniors
1142,46,1.0,0,Young Adults
1143,39,0.9,0,Young Adults
1144,46,0.7,0,Young Adults
1145,50,0.5,0,Young Adults
1146,65,0.4,2,Seniors
1147,61,0.7,2,Seniors
1148,69,0.6,2,Seniors
1149,29,0.7,1,Middle-Aged
1150,48,0.6,0,Young Adults
1151,25,0.9,1,Middle-Aged
1152,28,0.6,1,Middle-Aged
1153,31,0.1,1,Middle-Aged
1154,36,0.7,1,Middle-Aged
1155,50,0.7,0,Young Adults
1156,61,0.3,2,Seniors
1157,25,0.3,1,Middle-Aged
1158,63,0.5,2,Seniors
1159,50,0.5,0,Young Adults
1160,49,0.9,0,Young Adults
1161,68,0.6,2,Seniors
1162,45,0.7,0,Young Adults
1163,50,0.9,0,Young Adults
1164,58,0.5,2,Seniors
1165,45,0.9,0,Young Adults
1166,45,0.5,0,Young Adults
1167,57,0.4,2,Seniors
1168,50,0.1,0,Young Adults
1169,56,0.5,2,Seniors
1170,28,0.1,1,Middle-Aged
1171,29,0.4,1,Middle-Aged
1172,34,0.9,1,Middle-Aged
1173,64,1.0,2,Seniors
1174,41,0.5,0,Young Adults
1175,50,0.7,0,Young Adults
1176,31,0.5,1,Middle-Aged
1177,27,0.9,1,Middle-Aged
1178,45,0.8,0,Young Adults
1179,62,0.7,2,Seniors
1180,44,0.6,0,Young Adults
1181,32,0.4,1,Middle-Aged
1182,26,0.6,1,Middle-Aged
1183,48,0.8,0,Young Adults
1184,53,0.3,0,Young Adults
1185,47,0.5,0,Young Adults
1186,69,0.0,2,Seniors
1187,27,0.9,1,Middle-Aged
1188,66,0.5,2,Seniors
1189,27,0.4,1,Middle-Aged
1190,37,0.3,1,Middle-Aged
1191,22,0.9,1,Middle-Aged
1192,69,0.7,2,Seniors
1193,61,0.5,2,Seniors
1194,30,0.1,1,Middle-Aged
1195,47,0.4,0,Young Adults
1196,28,0.9,1,Middle-Aged
1197,49,0.0,0,Young Adults
1198,63,0.7,2,Seniors
1199,45,0.7,0,Young Adults
1200,41,0.6,0,Young Adults
1201,48,0.4,0,Young Adults
1202,44,0.9,0,Young Adults
1203,59,0.5,2,Seniors
1204,52,0.7,0,Young Adults
1205,46,0.9,0,Young Adults
1206,44,0.6,0,Young Adults
1207,47,0.4,0,Young Adults
1208,46,0.6,0,Young Adults
1209,53,0.3,0,Young Adults
1210,60,0.9,2,Seniors
1211,54,0.6,2,Seniors
1212,26,1.0,1,Middle-Aged
1213,55,0.8,2,Seniors
1214,80,0.7,2,Seniors
1215,45,0.1,0,Young Adults
1216,69,0.4,2,Seniors
1217,47,0.7,0,Young Adults
1218,66,0.4,2,Seniors
1219,31,0.7,1,Middle-Aged
1220,54,0.1,2,Seniors
1221,51,0.9,0,Young Adults
1222,48,0.1,0,Young Adults
1223,51,0.6,0,Young Adults
1224,44,0.6,0,Young Adults
1225,35,0.7,1,Middle-Aged
1226,47,0.8,0,Young Adults
1227,64,0.5,2,Seniors
1228,49,0.9,0,Young Adults
1229,26,0.6,1,Middle-Aged
1230,60,0.4,2,Seniors
1231,46,0.5,0,Young Adults
1232,37,0.6,1,Middle-Aged
1233,46,0.9,0,Young Adults
1234,63,0.8,2,Seniors
1235,49,0.5,0,Young Adults
1236,69,0.6,2,Seniors
1237,54,0.7,2,Seniors
1238,59,0.5,2,Seniors
1239,52,0.7,0,Young Adults
1240,49,0.4,0,Young Adults
1241,58,0.8,2,Seniors
1242,28,0.4,1,Middle-Aged
1243,44,0.2,0,Young Adults
1244,60,0.9,2,Seniors
1245,33,0.6,1,Middle-Aged
1246,34,0.3,1,Middle-Aged
1247,70,0.6,2,Seniors
1248,64,0.2,2,Seniors
1249,45,0.7,0,Young Adults
1250,63,0.3,2,Seniors
1251,25,0.8,1,Middle-Aged
1252,45,0.7,0,Young Adults
1253,50,0.9,0,Young Adults
1254,49,0.4,0,Young Adults
1255,56,0.1,2,Seniors
1256,49,0.0,0,Young Adults
1257,30,0.7,1,Middle-Aged
1258,45,0.3,0,Young Adults
1259,30,0.3,1,Middle-Aged
1260,46,0.9,0,Young Adults
1261,46,0.8,0,Young Adults
1262,37,0.6,1,Middle-Aged
1263,46,0.8,0,Young Adults
1264,55,1.0,2,Seniors
1265,52,0.7,0,Young Adults
1266,28,0.4,1,Middle-Aged
1267,24,0.1,1,Middle-Aged
1268,63,0.4,2,Seniors
1269,49,0.7,0,Young Adults
1270,47,0.7,0,Young Adults
1271,45,0.6,0,Young Adults
1272,43,0.8,0,Young Adults
1273,45,0.8,0,Young Adults
1274,55,0.9,2,Seniors
1275,46,0.6,0,Young Adults
1276,56,0.7,2,Seniors
1277,22,0.8,1,Middle-Aged
1278,23,0.5,1,Middle-Aged
1279,27,0.6,1,Middle-Aged
1280,31,0.9,1,Middle-Aged
1281,67,0.3,2,Seniors
1282,33,0.0,1,Middle-Aged
1283,28,0.4,1,Middle-Aged
1284,52,0.6,0,Young Adults
1285,66,0.7,2,Seniors
1286,48,0.3,0,Young Adults
1287,21,0.4,1,Middle-Aged
1288,31,0.5,1,Middle-Aged
1289,55,0.5,2,Seniors
1290,37,0.3,1,Middle-Aged
1291,45,0.7,0,Young Adults
1292,33,0.9,1,Middle-Aged
1293,55,0.7,2,Seniors
1294,68,0.6,2,Seniors
1295,45,0.1,0,Young Adults
1296,35,0.7,1,Middle-Aged
1297,62,0.4,2,Seniors
1298,43,0.5,0,Young Adults
1299,61,0.7,2,Seniors
1300,56,1.0,2,Seniors
1301,44,0.4,0,Young Adults
1302,39,0.4,0,Young Adults
1303,47,0.4,0,Young Adults
1304,51,0.4,0,Young Adults
1305,43,0.1,0,Young Adults
1306,43,0.6,0,Young Adults
1307,45,0.9,0,Young Adults
1308,39,0.7,0,Young Adults
1309,45,0.4,0,Young Adults
1310,28,0.9,1,Middle-Aged
1311,24,0.1,1,Middle-Aged
1312,47,0.7,0,Young Adults
1313,59,0.6,2,Seniors
1314,36,1.0,1,Middle-Aged
1315,44,0.9,0,Young Adults
1316,56,1.0,2,Seniors
1317,63,0.6,2,Seniors
1318,22,0.8,1,Middle-Aged
1319,33,0.8,1,Middle-Aged
1320,36,0.8,1,Middle-Aged
1321,49,0.7,0,Young Adults
1322,30,0.7,1,Middle-Aged
1323,55,0.9,2,Seniors
1324,63,0.6,2,Seniors
1325,59,0.9,2,Seniors
1326,43,0.6,0,Young Adults
1327,43,0.3,0,Young Adults
1328,47,0.2,0,Young Adults
1329,29,0.8,1,Middle-Aged
1330,43,0.6,0,Young Adults
1331,58,0.5,2,Seniors
1332,64,0.4,2,Seniors
1333,61,0.9,2,Seniors
1334,47,0.4,0,Young Adults
1335,49,0.1,0,Young Adults
1336,24,0.7,1,Middle-Aged
1337,49,0.5,0,Young Adults
1338,65,0.4,2,Seniors
1339,30,0.8,1,Middle-Aged
1340,65,0.6,2,Seniors
1341,45,0.9,0,Young Adults
1342,56,0.2,2,Seniors
1343,29,0.0,1,Middle-Aged
1344,51,0.4,0,Young Adults
1345,42,0.4,0,Young Adults
1346,65,0.5,2,Seniors
1347,67,0.4,2,Seniors
1348,23,0.7,1,Middle-Aged
1349,55,0.6,2,Seniors
1350,66,0.6,2,Seniors
1351,26,0.7,1,Middle-Aged
1352,36,0.5,1,Middle-Aged
1353,42,0.2,0,Young Adults
1354,49,1.0,0,Young Adults
1355,59,0.6,2,Seniors
1356,45,0.9,0,Young Adults
1357,66,0.5,2,Seniors
1358,34,0.8,1,Middle-Aged
1359,33,0.7,1,Middle-Aged
1360,27,0.7,1,Middle-Aged
1361,45,0.9,0,Young Adults
1362,53,0.6,0,Young Adults
1363,45,0.3,0,Young Adults
1364,53,0.3,0,Young Adults
1365,67,0.2,2,Seniors
1366,51,0.5,0,Young Adults
1367,56,0.6,2,Seniors
1368,41,0.4,0,Young Adults
1369,66,0.6,2,Seniors
1370,27,0.6,1,Middle-Aged
1371,64,0.6,2,Seniors
1372,48,0.3,0,Young Adults
1373,45,0.7,0,Young Adults
1374,63,1.0,2,Seniors
1375,34,0.9,1,Middle-Aged
1376,56,0.2,2,Seniors
1377,52,0.8,0,Young Adults
1378,56,0.3,2,Seniors
1379,54,0.8,2,Seniors
1380,40,0.9,0,Young Adults
1381,26,0.3,1,Middle-Aged
1382,49,0.5,0,Young Adults
1383,48,0.6,0,Young Adults
1384,47,0.3,0,Young Adults
1385,42,0.4,0,Young Adults
1386,60,0.4,2,Seniors
1387,49,0.5,0,Young Adults
1388,46,0.4,0,Young Adults
1389,47,0.4,0,Young Adults
1390,44,0.9,0,Young Adults
1391,37,0.2,1,Middle-Aged
1392,49,0.6,0,Young Adults
1393,28,0.4,1,Middle-Aged
1394,61,0.8,2,Seniors
1395,59,0.8,2,Seniors
1396,46,0.9,0,Young Adults
1397,63,0.3,2,Seniors
1398,45,0.3,0,Young Adults
1399,46,0.4,0,Young Adults
1400,37,0.5,1,Middle-Aged
1401,69,0.8,2,Seniors
1402,32,0.9,1,Middle-Aged
1403,42,0.7,0,Young Adults
1404,37,0.8,1,Middle-Aged
1405,61,0.3,2,Seniors
1406,64,0.4,2,Seniors
1407,39,0.9,0,Young Adults
1408,54,0.9,2,Seniors
1409,34,0.7,1,Middle-Aged
1410,67,1.0,2,Seniors
1411,60,0.4,2,Seniors
1412,36,0.6,1,Middle-Aged
1413,27,0.7,1,Middle-Aged
1414,59,0.4,2,Seniors
1415,48,0.3,0,Young Adults
1416,27,0.6,1,Middle-Aged
1417,45,0.7,0,Young Adults
1418,49,0.6,0,Young Adults
1419,69,0.9,2,Seniors
1420,68,0.7,2,Seniors
1421,68,0.4,2,Seniors
1422,69,0.7,2,Seniors
1423,48,0.5,0,Young Adults
1424,26,0.7,1,Middle-Aged
1425,37,0.8,1,Middle-Aged
1426,47,0.3,0,Young Adults
1427,26,0.9,1,Middle-Aged
1428,41,0.6,0,Young Adults
1429,45,0.7,0,Young Adults
1430,37,0.6,1,Middle-Aged
1431,46,1.0,0,Young Adults
1432,32,0.9,1,Middle-Aged
1433,60,0.7,2,Seniors
1434,29,1.0,1,Middle-Aged
1435,46,0.2,0,Young Adults
1436,44,0.9,0,Young Adults
1437,42,0.6,0,Young Adults
1438,52,0.2,0,Young Adults
1439,37,0.3,1,Middle-Aged
1440,59,0.9,2,Seniors
1441,37,0.7,1,Middle-Aged
1442,25,0.3,1,Middle-Aged
1443,46,0.6,0,Young Adults
1444,46,0.7,0,Young Adults
1445,48,0.8,0,Young Adults
1446,65,0.9,2,Seniors
1447,26,0.3,1,Middle-Aged
1448,29,0.4,1,Middle-Aged
1449,50,0.4,0,Young Adults
1450,60,0.7,2,Seniors
1451,44,0.5,0,Young Adults
1452,45,0.6,0,Young Adults
1453,36,0.1,1,Middle-Aged
1454,54,0.7,2,Seniors
1455,46,0.3,0,Young Adults
1456,47,0.1,0,Young Adults
1457,61,0.5,2,Seniors
1458,49,0.2,0,Young Adults
1459,37,0.3,1,Middle-Aged
1460,44,0.9,0,Young Adults
1461,46,1.0,0,Young Adults
1462,49,0.5,0,Young Adults
1463,45,0.3,0,Young Adults
1464,32,0.3,1,Middle-Aged
1465,47,0.4,0,Young Adults
1466,69,0.4,2,Seniors
1467,27,0.7,1,Middle-Aged
1468,27,0.8,1,Middle-Aged
1469,37,0.2,1,Middle-Aged
1470,53,0.3,0,Young Adults
1471,47,0.7,0,Young Adults
1472,45,0.4,0,Young Adults
1473,25,0.3,1,Middle-Aged
1474,45,0.9,0,Young Adults
1475,49,0.5,0,Young Adults
1476,55,0.9,2,Seniors
1477,33,0.8,1,Middle-Aged
1478,45,0.7,0,Young Adults
1479,62,0.7,2,Seniors
1480,66,0.5,2,Seniors
1481,36,0.2,1,Middle-Aged
1482,57,0.7,2,Seniors
1483,27,0.9,1,Middle-Aged
1484,67,0.5,2,Seniors
1485,45,0.6,0,Young Adults
1486,44,0.7,0,Young Adults
1487,27,0.6,1,Middle-Aged
1488,35,0.9,1,Middle-Aged
1489,61,0.1,2,Seniors
1490,38,0.7,1,Middle-Aged
1491,44,0.7,0,Young Adults
1492,52,0.5,0,Young Adults
1493,45,0.7,0,Young Adults
1494,27,0.6,1,Middle-Aged
1495,26,0.4,1,Middle-Aged
1496,42,1.0,0,Young Adults
1497,31,0.1,1,Middle-Aged
1498,23,1.0,1,Middle-Aged
1499,49,0.8,0,Young Adults
1500,54,0.3,2,Seniors
1501,69,0.7,2,Seniors
1502,50,0.9,0,Young Adults
1503,48,0.4,0,Young Adults
1504,59,0.9,2,Seniors
1505,58,0.0,2,Seniors
1506,58,0.6,2,Seniors
1507,43,0.2,0,Young Adults
1508,48,0.5,0,Young Adults
1509,60,0.7,2,Seniors
1510,48,0.5,0,Young Adults
1511,45,0.2,0,Young Adults
1512,38,0.3,1,Middle-Aged
1513,24,0.5,1,Middle-Aged
1514,24,0.8,1,Middle-Aged
1515,54,0.3,2,Seniors
1516,48,0.9,0,Young Adults
1517,35,0.3,1,Middle-Aged
1518,50,0.9,0,Young Adults
1519,69,0.4,2,Seniors
1520,60,0.4,2,Seniors
1521,50,0.5,0,Young Adults
1522,31,0.8,1,Middle-Aged
1523,35,0.9,1,Middle-Aged
1524,44,0.7,0,Young Adults
1525,33,0.7,1,Middle-Aged
1526,43,0.1,0,Young Adults
1527,67,0.6,2,Seniors
1528,24,1.0,1,Middle-Aged
1529,46,0.6,0,Young Adults
1530,56,0.2,2,Seniors
1531,42,0.1,0,Young Adults
1532,28,0.5,1,Middle-Aged
1533,24,0.4,1,Middle-Aged
1534,59,0.7,2,Seniors
1535,50,0.3,0,Young Adults
1536,62,0.7,2,Seniors
1537,22,0.6,1,Middle-Aged
1538,51,0.9,0,Young Adults
1539,45,0.3,0,Young Adults
1540,42,0.3,0,Young Adults
1541,55,0.6,2,Seniors
1542,45,0.6,0,Young Adults
1543,63,1.0,2,Seniors
1544,65,0.1,2,Seniors
1545,45,0.3,0,Young Adults
1546,25,0.4,1,Middle-Aged
1547,40,0.2,0,Young Adults
1548,63,1.0,2,Seniors
1549,57,0.7,2,Seniors
1550,56,0.6,2,Seniors
1551,36,0.5,1,Middle-Aged
1552,36,0.7,1,Middle-Aged
1553,47,1.0,0,Young Adults
1554,32,0.7,1,Middle-Aged
1555,64,0.7,2,Seniors
1556,27,0.8,1,Middle-Aged
1557,28,0.4,1,Middle-Aged
1558,44,0.9,0,Young Adults
1559,38,0.5,1,Middle-Aged
1560,33,0.9,1,Middle-Aged
1561,29,1.0,1,Middle-Aged
1562,38,0.9,1,Middle-Aged
1563,65,0.8,2,Seniors
1564,48,0.5,0,Young Adults
1565,44,0.7,0,Young Adults
1566,36,0.6,1,Middle-Aged
1567,44,0.6,0,Young Adults
1568,42,0.9,0,Young Adults
1569,43,0.6,0,Young Adults
1570,38,0.7,1,Middle-Aged
1571,23,1.0,1,Middle-Aged
1572,31,0.7,1,Middle-Aged
1573,55,0.9,2,Seniors
1574,79,0.3,2,Seniors
1575,31,0.4,1,Middle-Aged
1576,59,0.4,2,Seniors
1577,57,0.9,2,Seniors
1578,60,0.5,2,Seniors
1579,56,0.3,2,Seniors
1580,35,0.1,1,Middle-Aged
1581,54,0.6,2,Seniors
1582,34,0.5,1,Middle-Aged
1583,56,0.4,2,Seniors
1584,25,0.6,1,Middle-Aged
1585,45,0.7,0,Young Adults
1586,47,0.2,0,Young Adults
1587,56,0.8,2,Seniors
1588,34,0.2,1,Middle-Aged
1589,24,0.5,1,Middle-Aged
1590,46,0.7,0,Young Adults
1591,46,1.0,0,Young Adults
1592,67,0.0,2,Seniors
1593,26,1.0,1,Middle-Aged
1594,31,0.8,1,Middle-Aged
1595,28,0.5,1,Middle-Aged
1596,61,0.7,2,Seniors
1597,55,0.9,2,Seniors
1598,44,0.7,0,Young Adults
1599,25,0.3,1,Middle-Aged
1600,50,0.5,0,Young Adults
1601,26,1.0,1,Middle-Aged
1602,51,0.6,0,Young Adults
1603,54,0.5,2,Seniors
1604,35,0.4,1,Middle-Aged
1605,56,0.3,2,Seniors
1606,58,0.0,2,Seniors
1607,49,0.9,0,Young Adults
1608,34,0.8,1,Middle-Aged
1609,59,0.1,2,Seniors
1610,53,0.9,0,Young Adults
1611,57,0.5,2,Seniors
1612,60,0.9,2,Seniors
1613,25,0.1,1,Middle-Aged
1614,65,0.7,2,Seniors
1615,59,0.5,2,Seniors
1616,40,0.4,0,Young Adults
1617,25,0.3,1,Middle-Aged
1618,29,0.2,1,Middle-Aged
1619,47,1.0,0,Young Adults
1620,63,0.4,2,Seniors
1621,66,1.0,2,Seniors
1622,45,0.9,0,Young Adults
1623,34,0.9,1,Middle-Aged
1624,65,0.7,2,Seniors
1625,52,0.4,0,Young Adults
1626,43,0.9,0,Young Adults
1627,47,0.9,0,Young Adults
1628,46,0.6,0,Young Adults
1629,50,0.5,0,Young Adults
1630,64,1.0,2,Seniors
1631,50,0.8,0,Young Adults
1632,33,0.9,1,Middle-Aged
1633,37,0.1,1,Middle-Aged
1634,48,0.4,0,Young Adults
1635,49,1.0,0,Young Adults
1636,46,0.7,0,Young Adults
1637,44,0.2,0,Young Adults
1638,35,0.5,1,Middle-Aged
1639,44,0.1,0,Young Adults
1640,50,0.8,0,Young Adults
1641,37,0.2,1,Middle-Aged
1642,47,0.8,0,Young Adults
1643,65,0.8,2,Seniors
1644,45,0.8,0,Young Adults
1645,42,0.8,0,Young Adults
1646,28,0.6,1,Middle-Aged
1647,44,0.6,0,Young Adults
1648,48,0.7,0,Young Adults
1649,32,0.4,1,Middle-Aged
1650,50,0.8,0,Young Adults
1651,41,0.9,0,Young Adults
1652,48,0.7,0,Young Adults
1653,37,0.4,1,Middle-Aged
1654,45,0.7,0,Young Adults
1655,31,0.5,1,Middle-Aged
1656,38,0.7,1,Middle-Aged
1657,23,0.6,1,Middle-Aged
1658,44,0.7,0,Young Adults
1659,24,0.3,1,Middle-Aged
1660,56,0.5,2,Seniors
1661,58,0.4,2,Seniors
1662,31,0.1,1,Middle-Aged
1663,44,0.8,0,Young Adults
1664,34,0.6,1,Middle-Aged
1665,63,0.4,2,Seniors
1666,52,0.5,0,Young Adults
